kategori,nama_makanan,protein_g,karbohidrat_g,lemak_g,serat_g,gula_g,kalori
wheat germ,"wheat germ, plain",29.1,49.6,10.7,15.1,7.8,411.1
cereal,"cereal, puffed wheat, plain",16.3,76.4,2.2,9.4,1.4,390
cereal,"cereal, puffed wheat, sweetened",5.7,88.5,2.2,5,56.2,396.6
cereal (post shredded wheat),cereal (post shredded wheat),11.6,80.2,2.1,12.4,0.9,385.6
cereal (general mills wheaties),cereal (general mills wheaties),8.3,83.3,2.3,10.1,15.2,387.1
wheat bran,"wheat bran, unprocessed",15.6,64.5,4.2,42.8,0.4,358.5
oats,"oats, raw",13.2,67.7,6.5,10.1,1,382.1
oat bran,"oat bran, uncooked",17.3,66.2,7,15.4,1.4,397.3
barley cereal,"barley cereal, baby food, dry, instant",13.2,69.4,6.6,6.6,13.2,389.8
mixed cereal,"mixed cereal, baby food, dry, instant",6.7,78.2,6.7,6.7,26.7,399.4
oatmeal cereal,"oatmeal cereal, baby food, dry, instant",11,73.5,6.4,7.3,11.7,395.1
rice cereal,"rice cereal, baby food, dry, instant",6.6,83.1,2.2,1.3,4.8,378.9
rice cereal with apples,"rice cereal with apples, baby food, dry, instant",6.7,86.9,2.4,3,3.2,396
rice cereal with mixed fruits,"rice cereal with mixed fruits, baby food, dry, instant",6.6,88.5,0.9,2.6,1.4,388.5
rice cereal with bananas,"rice cereal with bananas, baby food, dry, instant",8.7,79.9,4.2,1,16.7,392.2
brown rice cereal,"brown rice cereal, baby food, dry, instant",8.7,86,3,6.5,0.7,405.7
mixed cereal with bananas,"mixed cereal with bananas, baby food, dry, instant",10.7,77.1,4.6,7.8,6.7,392.6
multigrain,"multigrain, whole grain cereal, baby food, dry, instant",6.7,80.1,6.7,6.7,26.7,407
oatmeal cereal with bananas,"oatmeal cereal with bananas, baby food, dry, instant",6.7,78.1,6.7,5.2,26.7,399
oatmeal cereal with fruit,"oatmeal cereal with fruit, baby food, dry, instant, toddler",10.5,74.1,7,7.8,11.1,401.8
whole wheat cereal with apples,"whole wheat cereal with apples, baby food, dry, instant",6.6,83.2,4.8,6.7,26.7,402.4
cereal,"cereal, baby food, jarred, nfs",0.9,15.8,0.9,0.9,8.8,74.9
rice cereal,"rice cereal, baby food, jarred, nfs",1.2,17.1,0.4,1,2.2,76.8
mixed cereal with applesauce and bananas,"mixed cereal with applesauce and bananas, baby food, jarred",0.7,18.6,0.5,1,11.1,81.8
oatmeal with applesauce and bananas,"oatmeal with applesauce and bananas, baby food, jarred",0.9,15.8,0.9,0.9,8.8,74.9
rice cereal with applesauce and bananas,"rice cereal with applesauce and bananas, baby food, jarred",1.2,17.1,0.4,1,2.2,76.8
rice cereal with mixed fruit,"rice cereal with mixed fruit, baby food, jarred",1.2,17.1,0.4,1,2.2,76.8
gerber graduates finger snacks cereal,"gerber graduates finger snacks cereal, baby food",6.4,76.7,9.9,2.3,28,421.4
burrito,"burrito, taco, or quesadilla with egg",10.5,19.2,12.5,1.4,1.9,231.4
burrito,"burrito, taco, or quesadilla with egg and potato",9.3,20.7,13.2,1.6,1.7,239
burrito,"burrito, taco, or quesadilla with egg and breakfast meat",11.6,16.8,14.5,1.2,1.8,244
burrito,"burrito, taco, or quesadilla with egg and breakfast meat, from fast food",11.1,23,15.6,1.2,2.6,277
burrito,"burrito, taco, or quesadilla with egg, potato, and breakfast meat",10.3,18.5,14.9,1.4,1.6,249
burrito,"burrito, taco, or quesadilla with egg, potato, and breakfast meat, from fast food",11.2,17.7,13.9,1.3,2.2,241
burrito,"burrito, taco, or quesadilla with egg, beans, and breakfast meat",10.4,16.2,12.3,1.7,1.6,216.7
burrito with meat,burrito with meat,13,14.4,14.5,1.2,1.7,240.2
burrito with meat and beans,burrito with meat and beans,11.1,16.8,11.6,2,1.7,215.7
burrito with meat and beans,"burrito with meat and beans, from fast food",7,23.4,6.8,3.7,2.1,182.8
burrito with meat and sour cream,burrito with meat and sour cream,11.5,13,15.2,1.1,1.9,234.9
burrito with meat,"burrito with meat, beans, and sour cream",9.9,15.2,12.6,1.7,1.9,213.8
burrito with meat,"burrito with meat, beans, and sour cream, from fast food",8.6,26.8,7.9,3.6,1.7,212.1
burrito with meat,"burrito with meat, beans, and rice",10.5,17.6,10.8,1.9,1.6,209.8
burrito with meat,"burrito with meat, beans, rice, and sour cream",9.4,15.9,11.9,1.6,1.8,208.8
burrito with chicken,burrito with chicken,16.9,16.6,12,1.3,1.8,242.1
burrito with chicken and beans,burrito with chicken and beans,12.6,18,10.2,2.1,1.7,214.4
burrito with chicken and sour cream,burrito with chicken and sour cream,14.5,14.6,13.2,1.1,2.1,235.5
burrito with chicken,"burrito with chicken, beans, and sour cream",11.1,16,11.6,1.8,2,212.7
burrito with chicken,"burrito with chicken, beans, and rice",11.9,18.7,9.5,2,1.6,208.1
burrito with chicken,"burrito with chicken, beans, rice, and sour cream",10.6,16.8,10.9,1.7,1.9,207.4
burrito with beans and rice,"burrito with beans and rice, meatless",8.8,19.7,8.3,2.6,1.6,188.5
burrito with beans,"burrito with beans, meatless",9.2,19.1,8.8,2.7,1.7,192.8
burrito with beans,"burrito with beans, meatless, from fast food",7.4,31.2,6,4.2,1.7,208.8
burrito with beans,"burrito with beans, rice, and sour cream, meatless",8,17.8,9.7,2.2,1.8,190.2
chilaquiles,"chilaquiles, tortilla casserole with salsa, cheese, and egg",8.6,24.2,17.4,2.9,2.4,287.8
chilaquiles,"chilaquiles, tortilla casserole with salsa and cheese, no egg",7.7,28.3,17.3,3.5,2.8,299.8
enchilada,"enchilada, no sauce",9.2,10.6,7.2,2.4,2,144.1
enchilada with meat and beans,"enchilada with meat and beans, red-chile or enchilada sauce",6.6,12.2,5.9,2.8,2,127.7
enchilada with meat and beans,"enchilada with meat and beans, green-chile or enchilada sauce",6.9,13.7,7.6,2.6,2,150.4
enchilada with meat,"enchilada with meat, red-chile or enchilada sauce",9.2,10.6,7.2,2.4,2,144.1
enchilada with meat,"enchilada with meat, green-chile or enchilada sauce",9.7,12.1,9.2,2.1,2,170
enchilada with chicken and beans,"enchilada with chicken and beans, red-chile or enchilada sauce",6.2,12.2,5.2,2.8,2,120.8
enchilada with chicken and beans,"enchilada with chicken and beans, green-chile or enchilada sauce",6.6,13.7,6.9,2.6,2,143
enchilada with chicken,"enchilada with chicken, red-chile or enchilada sauce",8.4,10.6,5.9,2.4,2,129.1
enchilada with chicken,"enchilada with chicken, green-chile or enchilada sauce",8.9,12.1,7.8,2.1,2,153.8
enchilada with beans,"enchilada with beans, meatless, red-chile or enchilada sauce",4.3,13.5,4.7,3.2,1.9,113.6
enchilada with beans,"enchilada with beans, green-chile or enchilada sauce",4.5,15,6.2,3.1,1.9,133.7
enchilada,"enchilada, just cheese, meatless, no beans, red-chile or enchilada sauce",7.3,11.2,10.2,2.4,2.2,165.6
enchilada,"enchilada, just cheese, meatless, no beans, green-chile or enchilada sauce",7.7,12.8,12.4,2.2,2.2,193.9
taco or tostada with meat,taco or tostada with meat,10.5,19.2,14.4,2.7,2.3,248.6
taco or tostada with meat,"taco or tostada with meat, from fast food",8.9,19.8,12.7,3.9,0.9,229.1
taco or tostada with meat and sour cream,taco or tostada with meat and sour cream,9.4,17.3,15.4,2.3,2.5,245.4
soft taco with meat,soft taco with meat,10.7,20.4,10.8,2.1,3,221.6
soft taco with meat,"soft taco with meat, from fast food",9.2,20.2,9.8,2.9,1.6,205.7
soft taco with meat and sour cream,soft taco with meat and sour cream,9.7,18.5,12.1,1.9,3.1,222
soft taco with meat and sour cream,"soft taco with meat and sour cream, from fast food",8.7,19,9.8,2.6,1.4,199.6
soft taco with chicken,soft taco with chicken,12.5,21.2,9.7,2,2.3,222.2
soft taco with chicken,"soft taco with chicken, from fast food",13.3,19.7,6.4,1.2,1.3,189.1
soft taco with chicken and sour cream,soft taco with chicken and sour cream,11,18.8,11.1,1.7,2.5,219.4
taco or tostada with chicken,taco or tostada with chicken,12.8,20.4,13.9,2.6,1.4,257.7
taco or tostada with chicken and sour cream,taco or tostada with chicken and sour cream,11,17.7,14.8,2.2,1.8,248.3
taco or tostada with fish,taco or tostada with fish,10.1,20.4,12,2.6,1.5,230.3
soft taco with fish,soft taco with fish,10.2,21.2,8.1,2,2.3,199
soft taco with beans,soft taco with beans,6.3,21.3,5.1,3.1,1.8,156.6
soft taco with beans and sour cream,soft taco with beans and sour cream,5.9,19.6,6.6,2.8,2,161.5
soft taco with meat and beans,soft taco with meat and beans,8.2,21,7.6,2.7,2.3,185.7
soft taco with chicken and beans,soft taco with chicken and beans,8.8,21.3,7,2.6,2,183.3
soft taco with meat,"soft taco with meat, beans, and sour cream",7.6,19.2,9.1,2.4,2.5,188.8
soft taco with chicken,"soft taco with chicken, beans, and sour cream",8,19.2,8.5,2.3,2.2,185.6
taco or tostada with beans,taco or tostada with beans,5.7,20.8,7.4,3.7,1.2,172.4
taco or tostada with beans and sour cream,taco or tostada with beans and sour cream,5.4,18.9,8.8,3.2,1.5,176
taco or tostada with meat and beans,taco or tostada with meat and beans,7.8,20.2,10.5,3.2,1.7,206.2
taco or tostada with meat and beans,"taco or tostada with meat and beans, from fast food",8.5,19.3,11.7,3.9,0.9,216.7
taco or tostada with chicken and beans,taco or tostada with chicken and beans,8.5,20.6,10,3.2,1.3,206.1
taco or tostada with meat,"taco or tostada with meat, beans, and sour cream",7.2,18.3,11.7,2.8,1.9,207
taco or tostada with chicken,"taco or tostada with chicken, beans, and sour cream",7.7,18.4,11.2,2.8,1.6,205.6
ground beef with tomato sauce and taco seasonings on a cornbread crust,ground beef with tomato sauce and taco seasonings on a cornbread crust,9.6,20.5,8.1,2.6,7,193.3
mexican casserole made with ground beef,"mexican casserole made with ground beef, beans, tomato sauce, cheese, taco seasonings, and corn chips",13.3,17.4,12.7,3.1,1.1,237
mexican casserole made with ground beef,"mexican casserole made with ground beef, tomato sauce, cheese, taco seasonings, and corn chips",14.6,14.6,17.1,1.6,1.4,270.8
taco or tostada salad with meat,taco or tostada salad with meat,7.5,16.4,9.3,2.9,1.8,179.6
taco or tostada salad with chicken,taco or tostada salad with chicken,7.9,16.2,8,2.8,1.8,168.6
taco or tostada salad,"taco or tostada salad, meatless",5.3,19.2,7.4,3.7,1.8,164.4
taco or tostada salad with meat and sour cream,taco or tostada salad with meat and sour cream,6.9,14.9,10.6,2.5,2,182.5
taco or tostada salad with chicken and sour cream,taco or tostada salad with chicken and sour cream,7.2,14.8,9.4,2.5,2,172.8
taco or tostada salad,"taco or tostada salad, meatless with sour cream",5,17.4,8.9,3.3,2,169.3
tamale with meat,tamale with meat,8.6,14.8,13.7,1.2,0.4,216.9
tamale with chicken,tamale with chicken,8.6,14.8,13.7,1.2,0.4,216.9
tamale,"tamale, meatless, with sauce, puerto rican or caribbean style",1.5,9.4,44.4,1.4,2.6,443.1
tamale,"tamale, plain, meatless, no sauce, mexican style",3.5,26.7,7.2,3.2,7.4,185.5
tamale casserole with meat,tamale casserole with meat,6.3,15.5,8,1.7,2,158.9
nachos with cheese and sour cream,nachos with cheese and sour cream,8.4,21.8,12,3.9,1.7,228.7
nachos with cheese,nachos with cheese,4.3,34.9,21.5,3.2,2.2,350.4
nachos with meat and cheese,nachos with meat and cheese,13.5,17.8,12.5,3.3,1,237.9
nachos with chicken and cheese,nachos with chicken and cheese,14.2,17.4,9.7,3.2,1,213.3
nachos with chili,nachos with chili,10.1,23,14.2,3,1.2,260.5
nachos with meat,"nachos with meat, cheese, and sour cream",6,20.1,12.3,3.4,1.5,215
nachos with chicken,"nachos with chicken, cheese, and sour cream",13.1,16.2,10.6,2.9,1.2,212.3
gordita,"gordita, sope, or chalupa with beans",6,23.6,7.7,3.4,1.7,187.9
gordita,"gordita, sope, or chalupa with beans and sour cream",5.7,21.9,8.8,3.1,1.8,189.2
gordita,"gordita, sope, or chalupa with meat and sour cream",9,21.9,14,2.5,2.7,249.7
gordita,"gordita, sope, or chalupa with meat",9.7,23.8,13.1,2.7,2.6,252.5
gordita,"gordita, sope, or chalupa with chicken and sour cream",9.8,22,13.1,2.3,2.2,245
gordita,"gordita, sope, or chalupa with chicken",10.8,24.4,12.2,2.6,2,250.8
chimichanga with meat,chimichanga with meat,8.8,26.7,11.6,2.9,2.6,245.9
chimichanga,"chimichanga, meatless",6.6,24.9,8.3,3.1,2,201
chimichanga with chicken,chimichanga with chicken,9.7,28.3,11.6,3,2.5,256.1
chimichanga with meat and sour cream,chimichanga with meat and sour cream,9,27.1,15.4,2.3,3.3,282.4
chimichanga,"chimichanga, meatless, with sour cream",6.2,23,9.4,2.8,2.2,201.1
chimichanga with chicken and sour cream,chimichanga with chicken and sour cream,9,25.8,12.6,2.7,2.6,252.6
quesadilla,"quesadilla, just cheese, meatless",12.7,32.5,18,2.3,2.6,343.1
quesadilla,"quesadilla, just cheese, from fast food",13.4,29.7,19.2,2.1,2.4,345.6
quesadilla with meat,quesadilla with meat,14.5,29,16.8,2,2.3,325.4
quesadilla with chicken,quesadilla with chicken,14.2,29,16.8,2,2.3,323.9
quesadilla with chicken,"quesadilla with chicken, from fast food",15,24,15.2,1.7,1.9,293.6
quesadilla with vegetables,quesadilla with vegetables,11.4,29.4,16,2.2,2.7,307
quesadilla with vegetables and meat,quesadilla with vegetables and meat,12.9,29.2,16.4,2.1,2.5,316
quesadilla with vegetables and chicken,quesadilla with vegetables and chicken,12.8,29.2,16.4,2.1,2.5,315.2
taquito or flauta with cheese,taquito or flauta with cheese,10.5,33.1,11.4,4.6,0.7,276.8
taquito or flauta with meat,taquito or flauta with meat,9.4,33.5,12.8,2.8,1.7,286.5
taquito or flauta with meat and cheese,taquito or flauta with meat and cheese,9.4,33.5,12.8,2.8,1.7,286.5
taquito or flauta with chicken,taquito or flauta with chicken,9.2,33.6,12.5,2.9,1.3,284.2
taquito or flauta with chicken and cheese,taquito or flauta with chicken and cheese,9.2,33.6,12.5,2.9,1.3,284.2
taquito or flauta with egg,taquito or flauta with egg,10.6,27,12.8,2,2.3,265.4
taquito or flauta with egg and breakfast meat,taquito or flauta with egg and breakfast meat,11.9,25.6,14,1.8,2.2,276.2
fajita with chicken and vegetables,fajita with chicken and vegetables,9.7,14.7,7.2,1.5,2.8,162.7
fajita with meat and vegetables,fajita with meat and vegetables,10.4,14.7,7.1,1.5,2.8,164.2
fajita with vegetables,fajita with vegetables,5.4,15.8,8.7,1.8,3.4,163.5
pupusa,"pupusa, cheese-filled",11.7,22.4,13.2,2.9,1.2,255.7
pupusa,"pupusa, bean-filled",5.6,28.4,3.8,3,0.7,170.3
pupusa,"pupusa, meat-filled",11.5,23,10.4,2.6,1.4,232
pizza,"pizza, cheese, from frozen, thin crust",11.9,28.8,11.1,3,3.7,262.5
pizza,"pizza, cheese, from frozen, thick crust",12.4,32.9,8.8,2.5,5.1,260.1
pizza,"pizza, cheese, from restaurant or fast food, ns as to type of crust",11.4,33.3,9.7,2.3,3.6,266.1
pizza,"pizza, cheese, from restaurant or fast food, thin crust",12.8,31.2,14,2.5,3.6,301.8
pizza,"pizza, cheese, from restaurant or fast food, medium crust",11.4,33.3,9.7,2.3,3.6,266.1
pizza,"pizza, cheese, from restaurant or fast food, thick crust",10.8,33.2,10.5,2.2,3.3,270.8
pizza,"pizza, cheese, stuffed crust",12.2,30,11.6,1.7,2.9,273.6
pizza,"pizza, cheese, from school lunch, medium crust",13.7,29.7,8.6,3.4,6.1,250.8
pizza,"pizza, cheese, from school lunch, thin crust",12.7,31.3,7.9,4,7.1,247.3
pizza,"pizza, cheese, from school lunch, thick crust",14.6,28.1,9.3,2.9,5,254.2
pizza,"pizza, extra cheese, thin crust",13.5,29.7,14.3,2.4,3.5,301.4
pizza,"pizza, extra cheese, thick crust",11.4,31.8,11,2.1,3.3,272
pizza,"pizza, cheese, with vegetables, from frozen, thin crust",9.2,26.5,10.8,2.1,3.6,240.3
pizza,"pizza, cheese with vegetables, from frozen, thick crust",11.6,31.3,8.2,2.4,5,245.8
pizza,"pizza, cheese, with vegetables, from restaurant or fast food, thin crust",11.2,28,12,2.3,3.7,265.2
pizza,"pizza, cheese, with vegetables, from restaurant or fast food, medium crust",10.3,30.7,8.7,2.2,3.6,242.3
pizza,"pizza, cheese, with vegetables, from restaurant or fast food, thick crust",9.7,30.4,9.4,2.1,3.4,245.2
pizza with cheese and extra vegetables,"pizza with cheese and extra vegetables, thin crust",9.6,24.4,10.9,2.2,3.3,234.2
pizza with cheese and extra vegetables,"pizza with cheese and extra vegetables, medium crust",9.2,27.6,8.2,2.1,3.4,221.4
pizza with cheese and extra vegetables,"pizza with cheese and extra vegetables, thick crust",9.5,29.4,9.5,2.1,3.2,240.8
pizza,"pizza, cheese, with fruit, thin crust",10.7,28.1,11.6,2.3,4.7,259.3
pizza,"pizza, cheese, with fruit, medium crust",10,30.7,8.4,2.2,4.4,238.6
pizza,"pizza, cheese, with fruit, thick crust",9.6,30.8,9.3,2.1,4.1,245
pizza with pepperoni,"pizza with pepperoni, from frozen, thin crust",12.2,27.5,12.7,2.9,3.5,273.5
pizza with pepperoni,"pizza with pepperoni, from frozen, medium crust",12.4,29.7,11.4,2.6,4.2,270.9
pizza with pepperoni,"pizza with pepperoni, from frozen, thick crust",12.6,31.8,10,2.4,4.9,268.2
pizza with pepperoni,"pizza with pepperoni, from restaurant or fast food, ns as to type of crust",11.7,32,11.9,2.3,3.3,282.1
pizza with pepperoni,"pizza with pepperoni, from restaurant or fast food, thin crust",14,29,17.6,2.3,3.2,330.5
pizza with pepperoni,"pizza with pepperoni, from restaurant or fast food,  medium crust",11.7,32,11.9,2.3,3.3,282.1
pizza with pepperoni,"pizza with pepperoni, from restaurant or fast food, thick crust",11.5,31.8,12.6,2.2,2.9,286.5
pizza with pepperoni,"pizza with pepperoni, stuffed crust",12.9,27.2,15,1.5,2.6,295.5
pizza with pepperoni,"pizza with pepperoni, from school lunch, thin crust",12.8,31.2,8.6,4.3,7.6,253.7
pizza,"pizza, with pepperoni, from school lunch, medium crust",13.6,29.8,9.2,4.3,5.8,256.3
pizza with pepperoni,"pizza with pepperoni, from school lunch, thick crust",14.4,28.3,9.8,4.3,4,259
pizza with meat other than pepperoni,"pizza with meat other than pepperoni, from frozen, thin crust",12.3,27,12.1,2.8,3.6,266.2
pizza with meat other than pepperoni,"pizza with meat other than pepperoni, from frozen, medium crust",12.5,29.2,10.9,2.6,4.2,264.6
pizza with meat other than pepperoni,"pizza with meat other than pepperoni, from frozen, thick crust",12.7,31.4,9.6,2.4,4.9,263
pizza with meat other than pepperoni,"pizza with meat other than pepperoni, from restaurant or fast food, ns as to type of crust",11.5,30.6,12.4,2.3,3.3,279.6
pizza with meat other than pepperoni,"pizza with meat other than pepperoni, from restaurant or fast food, thin crust",13.4,27,17.7,2.5,3,320.8
pizza with meat other than pepperoni,"pizza with meat other than pepperoni, from restaurant or fast food, medium crust",11.5,30.6,12.4,2.3,3.3,279.6
pizza with meat other than pepperoni,"pizza with meat other than pepperoni, from restaurant or fast food, thick crust",11.1,30.4,12.9,2.3,2.8,282.1
pizza,"pizza, with meat other than pepperoni, stuffed crust",12.8,27.3,13,1.5,2.8,277.8
pizza,"pizza, with meat other than pepperoni, from school lunch, medium crust",12.9,31.4,8.4,4,5.6,253.4
pizza,"pizza, with meat other than pepperoni, from school lunch, thin crust",12.6,32.2,7.8,3.9,7.5,250
pizza,"pizza, with meat other than pepperoni, from school lunch, thick crust",13.3,30.6,9.1,4,3.7,257
pizza with extra meat,"pizza with extra meat, thin crust",15.8,22.7,16.4,1.8,2.7,301.8
pizza with extra meat,"pizza with extra meat, medium crust",13.8,26.6,12.4,1.8,2.9,273.5
pizza with extra meat,"pizza with extra meat, thick crust",13.3,26.6,13,1.8,2.7,277.1
pizza with meat and vegetables,"pizza with meat and vegetables, from frozen, thin crust",11.3,25.1,14.4,2.2,4.8,275.6
pizza with meat and vegetables,"pizza with meat and vegetables, from frozen, medium crust",11.3,25.1,14.4,2.2,4.8,275.6
pizza with meat and vegetables,"pizza with meat and vegetables, from frozen, thick crust",12.6,28.8,11.8,2.3,7.3,271.4
pizza with meat and vegetables,"pizza with meat and vegetables, from restaurant or fast food, thin crust",12.7,25,13.1,2.1,3.3,268.8
pizza with meat and vegetables,"pizza with meat and vegetables, from restaurant or fast food, medium crust",11,25.4,10.9,2.2,3.7,243.7
pizza with meat and vegetables,"pizza with meat and vegetables, from restaurant or fast food, thick crust",10.9,30.1,10.5,2,3.2,259
pizza with extra meat and extra vegetables,"pizza with extra meat and extra vegetables, thin crust",12.4,22.2,12,2,3,246.5
pizza with extra meat and extra vegetables,"pizza with extra meat and extra vegetables, thick crust",11,26.4,10,1.9,2.9,239.2
pizza with extra meat and extra vegetables,"pizza with extra meat and extra vegetables, medium crust",11.4,25.9,9.3,2,3.1,233.1
pizza with meat and fruit,"pizza with meat and fruit, thin crust",12,25.3,11.5,2,3.9,252.7
pizza with meat and fruit,"pizza with meat and fruit, medium crust",11,28.1,8.6,2,3.8,233.6
pizza with meat and fruit,"pizza with meat and fruit, thick crust",10.6,29.1,9.5,2,3.6,244.3
pizza with beans and vegetables,"pizza with beans and vegetables, thin crust",10.3,25.4,9.5,3.3,3,228.2
pizza with beans and vegetables,"pizza with beans and vegetables, thick crust",9.5,28.6,8.2,2.8,3,226
pizza,"pizza, no cheese, thin crust",7.3,30.7,13.5,1.8,5,273.8
pizza,"pizza, no cheese, thick crust",7.4,37.9,12.1,1.9,5.5,289.6
white pizza,"white pizza, cheese, thin crust",12.4,27.6,13.7,1.1,3,283.2
